baseline_LMSE,baseline_NCC,baseline_PSNR,baseline_SSIM,baseline_path,dLMSE,dNCC,dPSNR,dSSIM,dataset,input_path,ours_LMSE,ours_NCC,ours_PSNR,ours_SSIM,ours_path,sample,score,target_path
2133.3312036861157,0.9716260548618921,19.85503308442215,0.8808294997861661,analysis_outputs/visual_example_search/raw_results/baseline_model/postcard/ea-5-m-16/baseline_model.png,-2050.82552409549,0.00891588235242724,6.760649898675467,0.051037044805296805,postcard,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-5-m-16/m_input.png,82.50567959062569,0.9805419372143194,26.615682983097617,0.9318665445914629,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-5-m-16/best_model.png,ea-5-m-16,8.752373145168256,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-5-m-16/t_label.png
5.918745193102969,0.7568539138671441,21.737858278197994,0.7708043123893474,analysis_outputs/visual_example_search/raw_results/baseline_model/wild/2-m/baseline_model.png,-2.2584450307198995,0.11754827461888206,1.9042919894142614,0.005649414237011374,wild,analysis_outputs/visual_example_search/raw_results/best_model/wild/2-m/m_input.png,3.660300162383069,0.8744021884860261,23.642150267612255,0.7764537266263588,analysis_outputs/visual_example_search/raw_results/best_model/wild/2-m/best_model.png,2-m,8.714706217868756,analysis_outputs/visual_example_search/raw_results/best_model/wild/2-m/t_label.png
1752.5947850661194,0.967888624795787,20.087911721930087,0.8544605045645876,analysis_outputs/visual_example_search/raw_results/baseline_model/postcard/ea-5-m-22/baseline_model.png,-1690.9308134365774,0.009146362996405477,6.460954457667114,0.050580165614122374,postcard,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-5-m-22/m_input.png,61.66397162954185,0.9770349877921924,26.5488661795972,0.9050406701787099,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-5-m-22/best_model.png,ea-5-m-22,8.646814701152234,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-5-m-22/t_label.png
2885.354140755774,0.9695327681462355,19.26851853120783,0.8605601489781759,analysis_outputs/visual_example_search/raw_results/baseline_model/postcard/ea-10-m-3/baseline_model.png,-2826.766491164214,0.006360748828833418,6.402807401752529,0.05202223356055147,postcard,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-10-m-3/m_input.png,58.587649591559796,0.9758935169750689,25.67132593296036,0.9125823825387274,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-10-m-3/best_model.png,ea-10-m-3,8.593843693652133,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-10-m-3/t_label.png
3437.3071400808726,0.964633482637254,19.868119372145998,0.8530294172713627,analysis_outputs/visual_example_search/raw_results/baseline_model/postcard/ea-3-m-32/baseline_model.png,-3348.356577703591,0.008768923466080492,6.26541239698221,0.04878058764815196,postcard,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-3-m-32/m_input.png,88.95056237728181,0.9734024061033345,26.133531769128208,0.9018100049195147,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-3-m-32/best_model.png,ea-3-m-32,8.527208576849882,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-3-m-32/t_label.png
915.8623075955921,0.9672629965992713,19.762624084760763,0.8668652625021779,analysis_outputs/visual_example_search/raw_results/baseline_model/postcard/ea-5-m-32/baseline_model.png,-782.0755051684212,0.00785864827138516,6.448202271806785,0.046611816566987097,postcard,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-5-m-32/m_input.png,133.78680242717104,0.9751216448706564,26.210826356567548,0.913477079069165,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-5-m-32/best_model.png,ea-5-m-32,8.511162378228235,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-5-m-32/t_label.png
3018.0244329749735,0.9598041436454932,23.06499507655381,0.8404266425174262,analysis_outputs/visual_example_search/raw_results/baseline_model/postcard/ba-5-m-22/baseline_model.png,-1862.6619991320993,0.020892747737416673,3.7732180365491033,0.06906933129252901,postcard,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ba-5-m-22/m_input.png,1155.3624338428742,0.9806968913829098,26.838213113102913,0.9094959738099552,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ba-5-m-22/best_model.png,ba-5-m-22,8.506791321265009,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ba-5-m-22/t_label.png
67.7727383620282,0.9977190211597229,30.842203934411387,0.9568290483826994,analysis_outputs/visual_example_search/raw_results/baseline_model/wild/52s-m/baseline_model.png,-22.92590541664734,0.0015861541359692977,8.392113176893965,0.024603017325010468,wild,analysis_outputs/visual_example_search/raw_results/best_model/wild/52s-m/m_input.png,44.84683294538087,0.9993051752956922,39.23431711130535,0.9814320657077099,analysis_outputs/visual_example_search/raw_results/best_model/wild/52s-m/best_model.png,52s-m,8.45210034548915,analysis_outputs/visual_example_search/raw_results/best_model/wild/52s-m/t_label.png
3409.4039514978776,0.9712211651066627,20.941607149225863,0.8808263753917592,analysis_outputs/visual_example_search/raw_results/baseline_model/postcard/ea-5-m-19/baseline_model.png,-3354.2772256059334,0.008345906209851206,6.082903189478696,0.0461659732521148,postcard,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-5-m-19/m_input.png,55.12672589194419,0.9795670713165139,27.02451033870456,0.926992348643874,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-5-m-19/best_model.png,ea-5-m-19,8.39043138304205,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ea-5-m-19/t_label.png
6838.533520967773,0.9898786273223421,23.111659994312333,0.9374402755097176,analysis_outputs/visual_example_search/raw_results/baseline_model/wild/53s-m/baseline_model.png,-6523.3851985776,0.0061512778320348405,6.219633799141416,0.03936522495750616,wild,analysis_outputs/visual_example_search/raw_results/best_model/wild/53s-m/m_input.png,315.1483223901735,0.996029905154377,29.33129379345375,0.9768055004672238,analysis_outputs/visual_example_search/raw_results/best_model/wild/53s-m/best_model.png,53s-m,8.211123836118997,analysis_outputs/visual_example_search/raw_results/best_model/wild/53s-m/t_label.png
